Name,Type,Distance_km,Points,Elevation_Gain_m,Elevation_Loss_m,Coordinates
"438 PRO_OHT_Bommanahalli","overhead_tank",0,1,0,0,""77.2993965263775,13.00227734803708""
"442 EX_OHT_Kotagarahalli","overhead_tank",0,1,0,0,""77.2831550526661,13.01173714209799""
"445 PRO_OHT_Byralingaiahnapalya","overhead_tank",0,1,0,0,""77.28486525677579,12.99980084196594""
"453 EX_OHT_Mantappa","overhead_tank",0,1,0,0,""77.31554325396448,13.02190719896816""
"454 PRO_OHT_Mekalayyanapalya","overhead_tank",0,1,0,0,""77.31129979206796,13.00102404541303""
"455 EX_OHT_Motagondanahalli_01","overhead_tank",0,1,0,0,""77.3143863978862,13.00114720469678""
"455 EX_OHT_Motagondanahalli_02","overhead_tank",0,1,0,0,""77.31095305459678,13.00437951110761""
"457 EX_OHT_Girijapura Or Girijapalya","overhead_tank",0,1,0,0,""77.31617609702475,12.98846187667004""
"463 PRO_OHT_Thirumalapura","overhead_tank",0,1,0,0,""77.29389871985639,13.01969348212862""
"466 PRO_ OHT_Vaddarapalya","overhead_tank",0,1,0,0,""77.20404138637808,13.03607029033308""
"470 PRO_OHT_Bastharapalya","overhead_tank",0,1,0,0,""77.19953097967246,13.05757071146864""
"472 PRO_OHT_Hujenahalli","overhead_tank",0,1,0,0,""77.19437668141838,13.0458939273845""
"473 EX_OHT_Manniganahalli","overhead_tank",0,1,0,0,""77.18671964068038,13.05269343060137""
"474 PRO_OHT_Marur","overhead_tank",0,1,0,0,""77.16150090255003,13.06627765190265""
"475 EX_OHT_Marurhandpost","overhead_tank",0,1,0,0,""77.15889725070977,13.06049774753104""
"476 PRO_OHT_Dommarapalya","overhead_tank",0,1,0,0,""77.17572337991085,13.05353390117761""
"478 PRO_OHT_K.g. Nagar","overhead_tank",0,1,0,0,""77.18344845644265,13.07040364702357""
"481 PRO_OHT_Narasandra","overhead_tank",0,1,0,0,""77.17286371136959,13.06276644115635""
"482 PRO_OHT_Yallaiahnapalya","overhead_tank",0,1,0,0,""77.17448146176356,13.05065257198299""
"486 PRO_OHT_Surappanahali","overhead_tank",0,1,0,0,""77.15138802271086,13.04810748166101""
"487 EX_OHT_Gummasandra","overhead_tank",0,1,0,0,""77.23508160304802,12.93699913411005""
"488 PRO_OHT_Janantha colony","overhead_tank",0,1,0,0,""77.23385803386539,12.93409081668082""
"490 PRO_OHT_Juttanahalli","overhead_tank",0,1,0,0,""77.18672157847665,12.95381090457714""
"491 EX_OHT_Channammanapalya","overhead_tank",0,1,0,0,""77.20788930515756,12.97617881284569""
"492 PRO_OHT_Karenahalli","overhead_tank",0,1,0,0,""77.20884445176907,12.94552738618598""
"493 PRO_ OHT_Vyasarayanapalya","overhead_tank",0,1,0,0,""77.23188492828287,12.94323461861999""
"494 PRO_OHT_Somakkanamutta","overhead_tank",0,1,0,0,""77.2271419089458,12.94032022780751""
"495 PRO_OHT_Gollarahatti","overhead_tank",0,1,0,0,""77.19952107807275,12.95399231100311""
"497 PRO_ OHT_Thatavalu","overhead_tank",0,1,0,0,""77.20540898943818,12.9548766322655""
"498 EX_OHT_A.k. Colony(viswanathapura Colony)","overhead_tank",0,1,0,0,""77.1960336329821,12.95346145974947""
"500 PRO_ OHT_Viswanathapura","overhead_tank",0,1,0,0,""77.19469085855819,12.94745206278913""
"501 PRO_OHT_Someshwarapura","overhead_tank",0,1,0,0,""77.2036737596592,12.96206312211895""
"503 PRO_OHT_Bandikempegowdanapalya","overhead_tank",0,1,0,0,""77.0832533872218,13.04177866302304""
"505 PRO_OHT_HUC_hanabovi","overhead_tank",0,1,0,0,""77.07595161300668,13.04271394539439""
"507 PRO_OHT_Kamasagara","overhead_tank",0,1,0,0,""77.0893959746133,13.05647794194469""
"509 EX_OHT_Danadenahalli","overhead_tank",0,1,0,0,""77.09265669649943,13.03646121666767""
"510 EX_OHT_Hebbalalu","overhead_tank",0,1,0,0,""77.0901443787639,13.09223716937293""
"511 EX_OHT_Kalachikkanapalya_01","overhead_tank",0,1,0,0,""77.09874834627722,13.09184191120414""
"511 PRO_OHT_Kalachikkanapalya_02","overhead_tank",0,1,0,0,""77.1006915781781,13.08956789124626""
"512 PRO_OHT_Kodipalya","overhead_tank",0,1,0,0,""77.10234746694962,13.09457305788175""
"513 PRO_OHT_Mullakattammanapalya","overhead_tank",0,1,0,0,""77.08097997206639,13.08399202271179""
"517 PRO_OHT_Narayanapura","overhead_tank",0,1,0,0,""77.07513266274954,13.06607294241917""
"518 PRO_OHT_Halelaya","overhead_tank",0,1,0,0,""77.10272141447241,13.06472930864827""
"519 PRO_OHT_Honnagirigowdanapalya","overhead_tank",0,1,0,0,""77.10838187049724,13.06328534994453""
"521 PRO_ OHT_Janata colony","overhead_tank",0,1,0,0,""77.11994318021485,13.06659691015279""
"525 PRO_OHT_Mangipalya","overhead_tank",0,1,0,0,""77.08857307969276,13.06385898175242""
"527 EX_OHT_Sankigatta","overhead_tank",0,1,0,0,""77.09242410338747,13.06796687911893""
"529 EX_OHT_Halashettihalli","overhead_tank",0,1,0,0,""77.16542015064411,12.95267073095611""
"530 PRO_OHT_Valagerepalya","overhead_tank",0,1,0,0,""77.17063133941566,12.95454192184113""
"531 EX_OHT_Kempasagara","overhead_tank",0,1,0,0,""77.18434013534765,12.942065801756""
"534 PRO_OHT_Gollarahatti","overhead_tank",0,1,0,0,""77.23855425347416,13.05451749781508""
"536 PRO_OHT_Harijana colony","overhead_tank",0,1,0,0,""77.23183717279231,13.06453225997791""
"539 PRO_ OHT_Ombathana Kunte","overhead_tank",0,1,0,0,""77.22221696352804,13.08659179296277""
"540 PRO_ OHT_Ramanahalli","overhead_tank",0,1,0,0,""77.25558966816395,13.07784596930998""
"541 PRO_OHT_Mallanapalya","overhead_tank",0,1,0,0,""77.24044085026986,13.06595785638824""
"543 EX_OHT_Soluru_01","overhead_tank",0,1,0,0,""77.24311472888873,13.07385644607882""
"543 EX_OHT_Soluru_02","overhead_tank",0,1,0,0,""77.24236107604314,13.06889320238141""
"543 PRO_ OHT_Soluru_03","overhead_tank",0,1,0,0,""77.23870208153315,13.06879549056462""
"546 EX_OHT_Somedevanahalli","overhead_tank",0,1,0,0,""77.22928477766524,13.05346400321981""
"549 EX_OHT_Hosachikkana Palya_01","overhead_tank",0,1,0,0,""77.25156935274441,13.09256705251""
"549 PR_OHT_Hosachikkana Palya_02","overhead_tank",0,1,0,0,""77.25156511550286,13.09248322729553""
"553 PRO_OHT_Bettahallipalya","overhead_tank",0,1,0,0,""77.17970251766059,13.14616503525867""
"555 EX_OHT_Hosahalli Alias Janatha Colony","overhead_tank",0,1,0,0,""77.18732457430684,13.13764322657258""
"556 EX_OHT_Chikkamaskal","overhead_tank",0,1,0,0,""77.1780625305059,13.17706634888478""
"558 PRO_OHT_Dollenahalli Janatha Colony","overhead_tank",0,1,0,0,""77.18693709661498,13.16944308835196""
"561 PRO_OHT_Hosahalli","overhead_tank",0,1,0,0,""77.20170289475116,13.17333728204488""
"562 EX_OHT_Mallappanahalli","overhead_tank",0,1,0,0,""77.1763775629854,13.16772586357556""
"565 PRO_OHT_Doddegowdanapalya","overhead_tank",0,1,0,0,""77.18298184329264,13.15231635279579""
"569 PRO_OHT_Nayakanahatti","overhead_tank",0,1,0,0,""77.18617311163534,13.15756510383368""
"570 EX_OHT_Srigiripura","overhead_tank",0,1,0,0,""77.19396018074,13.1558934092078""
"571 PRO_ OHT_Bylappanapalya","overhead_tank",0,1,0,0,""77.20489248541428,13.1617350457746""
"572 EX_OHT_Veerasagara","overhead_tank",0,1,0,0,""77.20424784283674,13.16623061701794""
"575 PRO_OHT_Byalakere","overhead_tank",0,1,0,0,""77.22931927702597,13.03619306572154""
"577 PRO_ OHT_Shanthigrama","overhead_tank",0,1,0,0,""77.22413486016183,13.04433878777694""
"578 EX_OHT_Bychapura","overhead_tank",0,1,0,0,""77.23114364632264,12.96655523911552""
"580 EX_OHT_Kebbepalya","overhead_tank",0,1,0,0,""77.23513591914927,12.97124053037083""
"582 PRO_OHT_Venkataiahnapalya","overhead_tank",0,1,0,0,""77.23230716142444,12.96167457191309""
"583 PRO_OHT_Dubbagottige","overhead_tank",0,1,0,0,""77.22349233089308,13.00446586114453""
"585 EX_OHT_Jogipalya","overhead_tank",0,1,0,0,""77.2253106898607,12.99962476080402""
"589 PRO_OHT_Dasappanapalya","overhead_tank",0,1,0,0,""77.22173208462104,12.96587781070698""
"591 EX_OHT_Kotappana Palya","overhead_tank",0,1,0,0,""77.21734428386844,12.96692621054141""
"592 PRO_ OHT_Yallammanapalya","overhead_tank",0,1,0,0,""77.20846998254898,12.96713238195901""
"594 EX_OHT_Gollara Hatti","overhead_tank",0,1,0,0,""77.21388451973937,13.02653598860508""
"596 PRO_OHT_Janatha Colony","overhead_tank",0,1,0,0,""77.22193854243845,12.98104734435647""
"598 PRO_OHT_Motegowdanapalya","overhead_tank",0,1,0,0,""77.20797427919082,12.98371466080651""
"599 EX_OHT_Thaggikuppe","overhead_tank",0,1,0,0,""77.21535461320553,12.98893896219511""
"600 PRO_OHT_Hyaganahalli","overhead_tank",0,1,0,0,""77.21361415858323,13.03154263015442""
"602 PRO_OHT_Annaiahsastripalya","overhead_tank",0,1,0,0,""77.14097998164407,13.05228208683137""
"604 PRO_OHT_Janatha Colony","overhead_tank",0,1,0,0,""77.10797935737982,13.04448844975122""
"606 PRO_OHT_Janatacolony or Thippasandra Hand post","overhead_tank",0,1,0,0,""77.12621751578538,13.03978457554761""
"607 PRO_OHT_Machohalli","overhead_tank",0,1,0,0,""77.13043971573956,13.03555667812258""
"608 PRO_ OHT_Thigalara Palya","overhead_tank",0,1,0,0,""77.14344574461772,13.04188121436781""
"610 EX_OHT_Palyadahalli","overhead_tank",0,1,0,0,""77.12626335132005,13.07991086507736""
"612 PRO_ OHT_Raghunathapura","overhead_tank",0,1,0,0,""77.12917230201762,13.04255273730487""
"614 PRO_OHT_Janatha Colony (prasadanagara)","overhead_tank",0,1,0,0,""77.09907459997179,13.02848918092132""
"617 PRO_ OHT_Raste Palya","overhead_tank",0,1,0,0,""77.11107439100186,13.04533078654237""
"618 EX_OHT_Talekere","overhead_tank",0,1,0,0,""77.10295677843577,13.03123624216991""
"619 EX_OHT_Chigaluru_01","overhead_tank",0,1,0,0,""77.09609396289261,13.05824021236948""
"619 PRO_OHT_Chigaluru_02","overhead_tank",0,1,0,0,""77.09494764540848,13.06222587643962""
"621 PRO_OHT_Guddaiahna Palya","overhead_tank",0,1,0,0,""77.11685858268008,13.06457980863848""
"622 PRO_OHT_Guddegoudanapalya","overhead_tank",0,1,0,0,""77.12020039273959,13.05276078500887""
"625 EX_OHT_Thippasandra_01","overhead_tank",0,1,0,0,""77.12690948396614,13.06575466753896""
"625 PRO_OHT_Thippasandra_02","overhead_tank",0,1,0,0,""77.12688124180367,13.06565219326856""
"876 EX_OHT_Ajjanahalli","overhead_tank",0,1,0,0,""77.24934674387826,12.85536832651882""
"877 UC_OHT_Hosa Doddi","overhead_tank",0,1,0,0,""77.2560146872522,12.85553311646921""
"878 UC_OHT_Siddeswara Colony","overhead_tank",0,1,0,0,""77.24883647764148,12.86651584123013""
"879 PRO_OHT_Annekaranahalli","overhead_tank",0,1,0,0,""77.2718291546096,12.86942409932959""
"880 EX_OHT_ Attingere Gate","overhead_tank",0,1,0,0,""77.28485064530487,12.87539244704253""
"881 PRO_OHT_Attungere","overhead_tank",0,1,0,0,""77.27871434037013,12.86999686126555""
"882 EX_OHT_Gollarahatti","overhead_tank",0,1,0,0,""77.23179228984267,12.85469199540801""
"883 EX_OHT_Megaladoddi","overhead_tank",0,1,0,0,""77.28744874355128,12.86022124311453""
"884 EX_OHT_Gavinagamangala","overhead_tank",0,1,0,0,""77.25341648944818,12.89861256320252""
"885 EX_OHT_Basappanadoddi","overhead_tank",0,1,0,0,""77.2363411319601,12.85171031146757""
"886 PRO_OHT_Gerahalli","overhead_tank",0,1,0,0,""77.24747576782724,12.84612337076926""
"887 PRO_OHT_Gollarahatti","overhead_tank",0,1,0,0,""77.24144723993682,12.84588348505144""
"888 PRO_OHT_Mattanadoddy","overhead_tank",0,1,0,0,""77.2368818473719,12.84826449129436""
"889 PRO_OHT_Neralamaradadoddi","overhead_tank",0,1,0,0,""77.25154326842086,12.84201983031131""
"890 PRO_OHT_Guddahalli","overhead_tank",0,1,0,0,""77.2376230366992,12.85810643660955""
"891 PRO_OHT_Kurulinganadoddi","overhead_tank",0,1,0,0,""77.2874094700782,12.88428877106778""
"892 PRO_OHT_Matha","overhead_tank",0,1,0,0,""77.29209281214312,12.882152551065""
"894 PRO_OHT_Polohalli","overhead_tank",0,1,0,0,""77.27429974069601,12.93285577402591""
"895 EX_OHT_Awerahalli","overhead_tank",0,1,0,0,""77.33842919849076,12.90044608084974""
"896 PRO_OHT_Kalalingaiahnapalya","overhead_tank",0,1,0,0,""77.33788533963744,12.90535747203175""
"897 EX_GLSR_Dabbaguli","ground_reservoir",0,1,0,0,""77.322186739533,12.88945083121283""
"898 EX_OHT_Guddalahalli","overhead_tank",0,1,0,0,""77.26049013048922,12.92619872558834""
"900 PRO_OHT_Hanchikuppe","overhead_tank",0,1,0,0,""77.26707154844176,12.89035741830139""
"902 EX_OHT_Maregowdanadoddi","overhead_tank",0,1,0,0,""77.27946921899057,12.88974334769228""
"903 PRO_OHT_Ramanakallupalya","overhead_tank",0,1,0,0,""77.27208849026702,12.88135696587871""
"904 EX_OHT_V.G.Doddi","overhead_tank",0,1,0,0,""77.2784842960807,12.89884117567596""
"905 EX_OHT_K V Matha Thandya","overhead_tank",0,1,0,0,""77.28491187318154,12.89903397426594""
"907 EX_OHT_Jodighatte","overhead_tank",0,1,0,0,""77.26091806779928,12.91380945832537""
"908 PRO_OHT_Jodighattepalya","overhead_tank",0,1,0,0,""77.26548460859904,12.91665798657333""
"909 EX_OHT_Kariyanapalya","overhead_tank",0,1,0,0,""77.26120069504721,12.90473354580315""
"910 EX_OHT_Karlamangala","overhead_tank",0,1,0,0,""77.25384109619606,12.92903020573749""
"911 PRO_OHT_Kiledarnapalya","overhead_tank",0,1,0,0,""77.25284709588048,12.9254138940906""
"913 PRO_OHT_Aravaiihna Doddi","overhead_tank",0,1,0,0,""77.3389546939503,12.86477641556116""
"916 EX_OHT_Project Colony (MB colony)","overhead_tank",0,1,0,0,""77.34001712529817,12.86963739462778""
"917 EX_OHT_Nayakana Palya","overhead_tank",0,1,0,0,""77.28276050997532,12.90125999631089""
"921 PRO_OHT_Savanadurga State Forest","overhead_tank",0,1,0,0,""77.29554364255183,12.91425337129062""
"923 UC_OHT_Kalluspalya (Kallarepalya)","overhead_tank",0,1,0,0,""77.22379959361298,12.91311353075865""
"924 EX_OHT_Madabal","overhead_tank",0,1,0,0,""77.23075918741438,12.9106511295293""
"925 PRO_OHT_Nyamathnagara","overhead_tank",0,1,0,0,""77.22201897685134,12.91632656477801""
"926 EX_OHT_Sunkatimmanapalya(melenahalli)","overhead_tank",0,1,0,0,""77.24441677145316,12.93103621080124""
"927 PRO_OHT_Papashastri Palya","overhead_tank",0,1,0,0,""77.23915276589848,12.9221530841706""
"929 PRO_OHT_Halasinamaradapalya","overhead_tank",0,1,0,0,""77.23508071531094,12.9079105271986""
"931 EX_OHT_Shambhudevanahalli_01","overhead_tank",0,1,0,0,""77.23122207381651,12.90830510881892""
"931 UC_OHT_Shambhudevanahalli_02","overhead_tank",0,1,0,0,""77.23139994621508,12.90835766397876""
"932 PRO_OHT_Thammayanapalya","overhead_tank",0,1,0,0,""77.2320733931843,12.89704716864972""
"933 UC_OHT_Thyagadarepalya","overhead_tank",0,1,0,0,""77.25277196293723,12.90814295247295""
"MJ1","infrastructure_point",0,1,0,0,""77.23081505142967,12.91067705821339""
"MJ2","infrastructure_point",0,1,0,0,""77.17393204085627,13.02068315048663""
"MJ3","infrastructure_point",0,1,0,0,""77.18673482501924,13.05279729743528""
"MJ4","infrastructure_point",0,1,0,0,""77.25559312527919,13.07779563547215""
"MJ5","infrastructure_point",0,1,0,0,""77.27640190681007,12.98522598908946""
"MJ6","infrastructure_point",0,1,0,0,""77.2350342784971,12.90794143790771""
"MJ7","infrastructure_point",0,1,0,0,""77.1333392378963,13.01887563561879""
"MJ8","infrastructure_point",0,1,0,0,""77.23380558793976,12.93402714679096""
"MJ9","infrastructure_point",0,1,0,0,""77.15664011009913,12.99229250298908""
"MJ10","infrastructure_point",0,1,0,0,""77.13338214797835,13.01844651136636""
"MJ11","infrastructure_point",0,1,0,0,""77.21924206665388,13.10016843709809""
"MJ12","infrastructure_point",0,1,0,0,""77.219270083902,13.1002406074292""
"MJ13","infrastructure_point",0,1,0,0,""77.13021303607462,13.15886638128984""
"MJ14","infrastructure_point",0,1,0,0,""77.15672822032923,12.9909402894917""
"MJ15","infrastructure_point",0,1,0,0,""77.26437115381901,12.99201929104996""
"MJ16","infrastructure_point",0,1,0,0,""77.1313037041204,13.03136046590793""
"MJ17","infrastructure_point",0,1,0,0,""77.11124625952075,13.09318583725685""
"MJ19","infrastructure_point",0,1,0,0,""77.1939079180543,13.15598199592342""
"MJ20","infrastructure_point",0,1,0,0,""77.16794383528357,13.17788389919419""
"MJ21","infrastructure_point",0,1,0,0,""77.2494474091078,12.85535918875747""
"MJ22","infrastructure_point",0,1,0,0,""77.22218724439787,13.08648236968122""
"MJ24","infrastructure_point",0,1,0,0,""77.11530341123435,13.10476523396199""
"MJ25","infrastructure_point",0,1,0,0,""77.11945137846503,13.00175720934489""
"MJ27","infrastructure_point",0,1,0,0,""77.29412197988353,13.10583518157406""
"MJ28","infrastructure_point",0,1,0,0,""77.25306944065107,12.90815458384634""
"MJ29","infrastructure_point",0,1,0,0,""77.27184663595307,12.86933855133454""
"MJ30","infrastructure_point",0,1,0,0,""77.31309409301923,13.02941248416704""
"MJ31","infrastructure_point",0,1,0,0,""77.25676194842654,13.01632402686434""
"MJ32","infrastructure_point",0,1,0,0,""77.28691140618089,13.02547040510144""
"MJ33","infrastructure_point",0,1,0,0,""77.19956666397405,13.04104867674908""
"MJ34","infrastructure_point",0,1,0,0,""77.31974331117304,12.92442249831883""
"MJ35","infrastructure_point",0,1,0,0,""77.21723981135672,13.0960206429561""
"MJ36","infrastructure_point",0,1,0,0,""77.12718909153256,13.1236467337828""
"MJ37","infrastructure_point",0,1,0,0,""77.09622780165674,13.05824254878101""
"MJ38","infrastructure_point",0,1,0,0,""77.27826099831337,12.97732450757228""
"MJ39","infrastructure_point",0,1,0,0,""77.13059266714949,13.13546525664554""
"MJ40","infrastructure_point",0,1,0,0,""77.26221095433823,13.05185659401119""
"MJ41","infrastructure_point",0,1,0,0,""77.28491507550561,12.87531711185258""
"MJ42","infrastructure_point",0,1,0,0,""77.15193084940644,13.15056024798882""
"MJ43","infrastructure_point",0,1,0,0,""77.23130534200953,12.90832353483266""
"MJ44","infrastructure_point",0,1,0,0,""77.23522721183066,12.93702024436372""
"MJ45","infrastructure_point",0,1,0,0,""77.16677187510452,13.08568139771809""
"MJ46","infrastructure_point",0,1,0,0,""77.23219374349125,12.93641253395878""
"MJ47","infrastructure_point",0,1,0,0,""77.31607686270665,12.98843287145606""
"MJ48","infrastructure_point",0,1,0,0,""77.1274723508645,13.03451610247885""
"MJ49","infrastructure_point",0,1,0,0,""77.26843661457944,13.06358898626888""
"MJ50","infrastructure_point",0,1,0,0,""77.31054886501005,13.09735172167594""
"MJ51","infrastructure_point",0,1,0,0,""77.25600288315836,12.85545034490962""
"MJ52","infrastructure_point",0,1,0,0,""77.22730599818891,12.94033309549699""
"MJ54","infrastructure_point",0,1,0,0,""77.15052209284956,13.08487404528567""
"MJ55","infrastructure_point",0,1,0,0,""77.173663621945,12.99702383542374""
"MJ56","infrastructure_point",0,1,0,0,""77.2077616969923,12.97615861096507""
"MJ57","infrastructure_point",0,1,0,0,""77.2993710766419,13.00241539871588""
"MJ58","infrastructure_point",0,1,0,0,""77.18330751358475,13.12200000660992""
"MJ60","infrastructure_point",0,1,0,0,""77.10615884066024,13.11807968806246""
"MJ61","infrastructure_point",0,1,0,0,""77.3197763112452,12.92453123834365""
"MJ63","infrastructure_point",0,1,0,0,""77.27929028756164,12.88978087113865""
"MJ64","infrastructure_point",0,1,0,0,""77.31175607145157,13.01728701692199""
"MJ65","infrastructure_point",0,1,0,0,""77.31426534438445,13.00110059314235""
"MJ66","infrastructure_point",0,1,0,0,""77.24310903925613,13.07376652739657""
"MJ67","infrastructure_point",0,1,0,0,""77.31356964682574,12.97255590387029""
"MJ68","infrastructure_point",0,1,0,0,""77.10072472887866,13.08969867364481""
"MJ69","infrastructure_point",0,1,0,0,""77.2176867969684,13.08840483398298""
"MJ70","infrastructure_point",0,1,0,0,""77.15837447494582,13.15181167674805""
"MJ71","infrastructure_point",0,1,0,0,""77.23251374093827,13.11918036097462""
"MJ72","infrastructure_point",0,1,0,0,""77.08531866613964,13.10982991740716""
"MJ73","infrastructure_point",0,1,0,0,""77.24149581120032,12.84606169479245""
"MJ74","infrastructure_point",0,1,0,0,""77.1571782200954,13.16195646007269""
"MJ75","infrastructure_point",0,1,0,0,""77.12707958687854,13.06578151641282""
"MJ76","infrastructure_point",0,1,0,0,""77.20350880922034,12.96210354140006""
"MJ77","infrastructure_point",0,1,0,0,""77.23270612248578,13.11905625617943""
"MJ78","infrastructure_point",0,1,0,0,""77.33824262747302,12.90045718798181""
"MJ79","infrastructure_point",0,1,0,0,""77.09648155001945,13.13869133266303""
"MJ81","infrastructure_point",0,1,0,0,""77.21377845681332,13.02640915581178""
"MJ82","infrastructure_point",0,1,0,0,""77.29663466532527,13.06127058661799""
"MJ83","infrastructure_point",0,1,0,0,""77.0951626178528,13.06225289016555""
"MJ84","infrastructure_point",0,1,0,0,""77.16609044247784,12.99482892543142""
"MJ85","infrastructure_point",0,1,0,0,""77.12908035774252,13.04235767567455""
"MJ86","infrastructure_point",0,1,0,0,""77.11988423566407,13.06648868813666""
"MJ87","infrastructure_point",0,1,0,0,""77.12392815035982,13.03130520415272""
"MJ88","infrastructure_point",0,1,0,0,""77.2061614157566,12.98833340037965""
"MJ89","infrastructure_point",0,1,0,0,""77.2763761663496,13.06329863646319""
"MJ90","infrastructure_point",0,1,0,0,""77.1182381922194,13.02962060073735""
"MJ91","infrastructure_point",0,1,0,0,""77.09605974665342,13.1386380280432""
"MJ92","infrastructure_point",0,1,0,0,""77.27823804583636,12.89890746616943""
"MJ93","infrastructure_point",0,1,0,0,""77.1587271629929,12.98577147679833""
"MJ94","infrastructure_point",0,1,0,0,""77.12711171127185,13.15826270610173""
"MJ95","infrastructure_point",0,1,0,0,""77.17223633705052,13.06544969670412""
"MJ96","infrastructure_point",0,1,0,0,""77.27633495980159,13.03858827249709""
"MJ98","infrastructure_point",0,1,0,0,""77.25374319078888,12.94337136702551""
